Time (s),Target Distance (m),Distance Error (m),Altitude (m),Airspeed Command (m/s),Actual Airspeed (m/s),Distance (m)
140.52307057380676,45.0,-2.0180056533396993,21.008,14.0,14.467984199523926,42.9819943466603
140.72468447685242,45.0,-2.1805719393288925,20.981,14.0,13.582404136657715,42.81942806067111
140.9261441230774,45.0,1.0190247749769625,20.981,17.019024774976963,13.582404136657715,46.01902477497696
141.12768030166626,45.0,0.9673568676085509,20.841,16.96735686760855,13.122288703918457,45.96735686760855
141.32898449897766,45.0,1.0046243207947683,20.602,17.00462432079477,12.661852836608887,46.00462432079477
141.53012204170227,45.0,0.8867294089774092,20.275,16.88672940897741,12.813272476196289,45.88672940897741
141.73153114318848,45.0,0.3474578203751264,19.9,16.347457820375126,14.108912467956543,45.347457820375126
141.9332127571106,45.0,3.5471619121125357,19.9,19.547161912112536,14.108912467956543,48.547161912112536
142.13472294807434,45.0,2.619739199484073,19.554,18.619739199484073,15.19099235534668,47.61973919948407
142.33598947525024,45.0,1.3705437997741186,19.329,17.37054379977412,16.767135620117188,46.37054379977412
142.5371344089508,45.0,-0.14501193574390925,19.281,15.85498806425609,17.627384185791016,44.85498806425609
142.73870205879211,45.0,3.054682451855939,19.281,19.05468245185594,17.627384185791016,48.05468245185594
142.9399905204773,45.0,-0.18283372117355157,19.418,15.817166278826448,18.51365089416504,44.81716627882645
143.14208793640137,45.0,-1.787185440659897,19.708,14.212814559340103,18.686843872070312,43.2128145593401
143.34330129623413,45.0,-3.2693730847565448,20.092,14.0,18.48431968688965,41.730626915243455
143.544499874115,45.0,-4.585037216558931,20.515,14.0,18.129186630249023,40.41496278344107
143.74571776390076,45.0,-1.385349739559203,20.515,14.614650260440797,18.129186630249023,43.6146502604408
143.9471046924591,45.0,-2.412544225184348,20.905,14.0,17.08792495727539,42.58745577481565
144.1484022140503,45.0,-3.1735944349336123,21.223,14.0,16.299240112304688,41.82640556506639
144.34966158866882,45.0,-3.69072157621747,21.436,14.0,15.13031005859375,41.30927842378253
144.55109238624573,45.0,-0.4910405635415387,21.436,15.508959436458461,15.13031005859375,44.50895943645846
144.75217843055725,45.0,-0.8195895905789996,21.531,15.180410409421,14.422111511230469,44.180410409421
144.95340394973755,45.0,-0.9928141637626453,21.502,15.007185836237355,13.513212203979492,44.007185836237355
145.15436840057373,45.0,-1.1103915873127548,21.357,14.889608412687245,13.133934020996094,43.889608412687245
145.3554368019104,45.0,-1.1722326882047156,21.111,14.827767311795284,12.805817604064941,43.827767311795284
145.55668354034424,45.0,2.027448987853518,21.111,18.027448987853518,12.805817604064941,47.02744898785352
145.75769662857056,45.0,1.9990721554158952,20.781,17.999072155415895,12.647597312927246,46.999072155415895
145.95898008346558,45.0,1.815447251431749,20.384,17.81544725143175,13.055845260620117,46.81544725143175
146.16013479232788,45.0,-0.3894757672663758,19.962,15.610524232733624,13.968017578125,44.610524232733624
146.36231923103333,45.0,2.8100924892175527,19.962,18.810092489217553,13.968017578125,47.81009248921755
146.56371212005615,45.0,1.816302779578585,19.597,17.816302779578585,15.613245010375977,46.816302779578585
146.76471281051636,45.0,0.5446473017125655,19.376,16.544647301712565,16.56015396118164,45.544647301712565
146.96601247787476,45.0,-0.8715417582260727,19.338,15.128458241773927,17.56459617614746,44.12845824177393
147.16753435134888,45.0,2.3280620648706005,19.338,18.3280620648706,17.56459617614746,47.3280620648706
147.36920642852783,45.0,0.7009442530319703,19.478,16.70094425303197,18.197805404663086,45.70094425303197
147.57033562660217,45.0,-0.8262051813286106,19.761,15.17379481867139,18.375213623046875,44.17379481867139
147.77191305160522,45.0,-2.3197847751969647,20.142,14.0,18.36223030090332,42.680215224803035
147.97322702407837,45.0,-3.8573898219934364,20.589,14.0,18.5208797454834,41.142610178006564
148.17433142662048,45.0,-0.657694207254913,20.589,15.342305792745087,18.5208797454834,44.34230579274509
148.3754494190216,45.0,-1.9399293867851455,21.04,14.060070613214855,18.094833374023438,43.060070613214855
148.57698512077332,45.0,-2.933610616430933,21.444,14.0,17.050586700439453,42.06638938356907
148.77812457084656,45.0,-5.283225504788334,21.766,14.0,16.341651916503906,39.716774495211666
148.97964644432068,45.0,-2.0836009303661314,21.766,14.0,16.341651916503906,42.91639906963387
