time,throttle,ax,ay,az
3.3378326892852783,0.4744483403854136,-0.5291673858141722,0.0,-9.81645665
3.3594229221343994,0.4717792390122132,-0.575297812232755,0.0,-9.787036699999998
3.3793578147888184,0.469283094975652,-0.6236798510094795,0.0,-9.7674234
3.3997678756713867,0.46669672637595716,-0.6721270109085316,0.0,-9.73800345
3.4210879802703857,0.46396271290548763,-0.7196521148176784,0.0,-9.7085835
3.442112684249878,0.46123514892135953,-0.7673280333359106,0.0,-9.6889702
3.46317720413208,0.4584720616151503,-0.8141590200023197,0.0,-9.65955025
3.482985019683838,0.4558469593717301,-0.8602295680020877,0.0,-9.6301303
3.506192445755005,0.45273931784511084,-0.9065963862018789,0.0,-9.610517
3.5264718532562256,0.4499965013930952,-0.9532298475816909,0.0,-9.58109705
3.5475010871887207,0.44712645298655584,-0.9991226228235219,0.0,-9.5516771
3.5682663917541504,0.44426764742366814,-1.0433681155411698,0.0,-9.52225715
3.5904598236083984,0.4411861822638067,-1.0851503889870528,0.0,-9.502643849999998
3.616626262664795,0.43752023149228597,-1.1247157650883475,0.0,-9.473223899999999
3.631476640701294,0.4354246341376682,-1.1681699235795129,0.0,-9.4536106
3.650907278060913,0.4326670721148629,-1.2121819912215617,0.0,-9.424190649999998
3.6722583770751953,0.42961754285483317,-1.2537541820994056,0.0,-9.394770699999999
3.69588041305542,0.42622141540128916,-1.2950918138894651,0.0,-9.3751574
3.7165467739105225,0.4232323508010091,-1.3362183425005187,0.0,-9.345737449999998
3.7389543056488037,0.41997401517864835,-1.3761742132504668,0.0,-9.32612415
3.7597522735595703,0.4169347731369987,-1.41703782192542,0.0,-9.2967042
3.780771255493164,0.41384988007012524,-1.457737729732878,0.0,-9.2770909
3.8021717071533203,0.41069652514781263,-1.4973096417595901,0.0,-9.24767095
3.8222901821136475,0.40772180729056023,-1.5348856925836312,0.0,-9.228057649999998
3.8430581092834473,0.40464187788158473,-1.571646133325268,0.0,-9.198637699999999
3.863239288330078,0.4016412335929787,-1.6076725249927413,0.0,-9.1790244
3.8874707221984863,0.39803000770248564,-1.6430382724934671,0.0,-9.149604449999998
3.9083752632141113,0.3949087655152405,-1.6768287752441204,0.0,-9.12999115
3.9281280040740967,0.3919558331231005,-1.7111628877197085,0.0,-9.110377849999999
3.9510233402252197,0.3885302015980773,-1.7450055839477376,0.0,-9.09076455
3.974283218383789,0.38504863750326396,-1.777425340552964,0.0,-9.07115125
3.995540142059326,0.38186728975142603,-1.8085644514976678,0.0,-9.041731299999999
4.016741037368774,0.3786962520620013,-1.839531646347901,0.0,-9.022117999999999
4.037903547286987,0.37553436458986333,-1.869363451713111,0.0,-9.0025047
4.0609681606292725,0.3720939239383351,-1.8991540715417998,0.0,-8.982891399999998
4.081969976425171,0.36896790393639906,-1.9269462943876199,0.0,-8.9632781
4.102498292922974,0.3659200313107119,-1.954901289948858,0.0,-8.943664799999999
4.126659393310547,0.3623444218708666,-1.9820221159539722,0.0,-8.9240515
4.1545634269714355,0.3582334093099903,-2.006430859358575,0.0,-8.89463155
4.171643972396851,0.3557282328243624,-2.0313407234227174,0.0,-8.8848249
4.196173429489136,0.3521474283009405,-2.056701596080446,0.0,-8.865211599999999
4.219912528991699,0.348703035891649,-2.0805070464724014,0.0,-8.845598299999999
4.242319107055664,0.34547299670941045,-2.103893281825161,0.0,-8.825985
4.264791250228882,0.34225593265215803,-2.126902223642645,0.0,-8.8063717
4.28586220741272,0.33926155580237116,-2.1485909362783806,0.0,-8.786758399999998
4.306780815124512,0.3363115722817194,-2.1681107776505426,0.0,-8.77695175
4.32775092124939,0.3333786258096699,-2.1866592998854886,0.0,-8.757338449999999
4.34730863571167,0.3306665189355244,-2.20433363489694,0.0,-8.747531799999999
4.3698341846466064,0.327572404231435,-2.221221201407246,0.0,-8.7279185
4.390524625778198,0.32475981354791,-2.2364200112665213,0.0,-8.708305199999998
4.41166615486145,0.3219166388682832,-2.251079605139869,0.0,-8.69849855
4.432618618011475,0.31913110074364315,-2.264273239625882,0.0,-8.6886919
4.45409631729126,0.3163106450393673,-2.276147510663294,0.0,-8.669078599999999
4.475120306015015,0.31358559182048695,-2.2868343545969645,0.0,-8.65927195
4.4950010776519775,0.31104273831308227,-2.296452514137268,0.0,-8.6494653
4.514896392822266,0.30853247215219554,-2.305108857723541,0.0,-8.63965865
4.53489351272583,0.30604541097931326,-2.311918901951187,0.0,-8.62004535
4.556540489196777,0.30339542824774524,-2.3180479417560687,0.0,-8.6102387
4.5786073207855225,0.30074097346683665,-2.323564077580462,0.0,-8.60043205
4.598620891571045,0.2983759465950358,-2.3285285998224157,0.0,-8.590625399999999
4.619638204574585,0.2959372402305503,-2.332996669840174,0.0,-8.58081875
4.6414735317230225,0.29345395989198525,-2.3360372678561565,0.0,-8.5710121
4.662194013595581,0.29114641057615326,-2.3387738060705408,0.0,-8.56120545
4.690434694290161,0.2880807105995637,-2.339275360463487,0.0,-8.56120545
4.704829454421997,0.2865543080879577,-2.3397267594171383,0.0,-8.5513988
4.7260096073150635,0.28435412958658235,-2.3391523534754244,0.0,-8.54159215
4.747483491897583,0.28218038152865266,-2.338635388127882,0.0,-8.5317855
4.768807888031006,0.28007998667076667,-2.337189454315094,0.0,-8.5317855
4.789813995361328,0.27806908946652137,-2.3339267838835847,0.0,-8.52197885
4.811706066131592,0.2760362822613759,-2.3300097154952266,0.0,-8.52197885
4.834859371185303,0.27395789427356637,-2.325503688945704,0.0,-8.512172199999998
4.855254173278809,0.2721894332677335,-2.3214482650511337,0.0,-8.512172199999998
4.877779006958008,0.27030559595122894,-2.3168177185460204,0.0,-8.502365549999999
4.897799015045166,0.26869355800504735,-2.3106888966914183,0.0,-8.502365549999999
4.918133497238159,0.2671173971335652,-2.304192292022276,0.0,-8.502365549999999
4.939319133758545,0.26554206348645826,-2.297364682820049,0.0,-8.502365549999999
4.960490942001343,0.2640370812412718,-2.289258504538044,0.0,-8.4925589
4.980884552001953,0.2626540697489318,-2.2809822790842396,0.0,-8.4925589
5.003174304962158,0.26121853387919025,-2.271572346175816,0.0,-8.4925589
5.024622678756714,0.2599133967655227,-2.2621227415582346,0.0,-8.4925589
5.0454442501068115,0.2587190109906259,-2.252637432402411,0.0,-8.4925589
5.06712532043457,0.25755246164629525,-2.2421393241621703,0.0,-8.4925589
5.08793568611145,0.2565078092029909,-2.2307296967459536,0.0,-8.4925589
5.108419895172119,0.2555522647301727,-2.219480367071358,0.0,-8.502365549999999
5.130647659301758,0.25459805196910623,-2.2073946403642224,0.0,-8.502365549999999
5.152383804321289,0.2537491600051,-2.1945561563278,0.0,-8.502365549999999
5.17417573928833,0.2529826644716052,-2.18202085569502,0.0,-8.502365549999999
5.193436145782471,0.2523764552909422,-2.168777755125518,0.0,-8.512172199999998
5.220455884933472,0.2516399122942049,-2.1548976346129662,0.0,-8.512172199999998
5.235706329345703,0.25128344031570987,-2.1404441961516696,0.0,-8.512172199999998
5.257464408874512,0.25084952117411663,-2.1254747715365028,0.0,-8.52197885
5.279250621795654,0.25050367626096876,-2.1100409593828524,0.0,-8.52197885
5.2988975048065186,0.25026842863995447,-2.094189198444567,0.0,-8.5317855
5.320745468139648,0.250092776056857,-2.0779612836001102,0.0,-8.54159215
5.342171907424927,0.25000898287340684,-2.060414165240099,0.0,-8.54159215
5.362249374389648,0.2500104406187107,-2.0426604287160894,0.0,-8.5513988
5.3838841915130615,0.2500990781508721,-2.0247207358444803,0.0,-8.56120545
5.40427303314209,0.25026565550158897,-2.0066136822600322,0.0,-8.5710121
5.4312965869903564,0.25061116994386734,-1.9883560040340291,0.0,-8.58081875
5.452523946762085,0.25098265633720107,-1.9699627636306263,0.0,-8.58081875
5.473912239074707,0.25144629300209287,-1.9514475172675636,0.0,-8.590625399999999
5.494650840759277,0.25198165563529595,-1.9318418005408073,0.0,-8.60043205
5.515631675720215,0.2526093740416806,-1.9112546604867267,0.0,-8.62004535
5.53776216506958,0.25336542486745706,-1.8907649044380541,0.0,-8.629852
5.558414936065674,0.2541580137977788,-1.8693821289942487,0.0,-8.63965865
5.582375526428223,0.25518278440673436,-1.8471956360948238,0.0,-8.6494653
5.602805137634277,0.2561457258479636,-1.8252664624853416,0.0,-8.65927195
5.623373746871948,0.25719800976119456,-1.8025882112368075,0.0,-8.669078599999999
5.6451921463012695,0.2584048184857253,-1.7792357901131268,0.0,-8.6886919
5.6678924560546875,0.2597590885526485,-1.755276616101814,0.0,-8.69849855
5.689220190048218,0.2611228133886704,-1.7317520294916329,0.0,-8.71811185
5.712142467498779,0.26268669995473126,-1.7066572415424694,0.0,-8.7279185
5.7328057289123535,0.26418320141269336,-1.6811299373882225,0.0,-8.737725150000001
5.7634665966033936,0.2665542620651602,-1.6561940336494003,0.0,-8.757338449999999
5.77676796913147,0.2676384235262541,-1.6288483952844603,0.0,-8.7671451
5.796815872192383,0.26933550293369135,-1.6012953257560145,0.0,-8.786758399999998
5.817955017089844,0.2712064498741185,-1.5735555681804132,0.0,-8.8063717
5.837354421615601,0.27299639854286484,-1.544667126362372,0.0,-8.825985
5.8585333824157715,0.2750295416175431,-1.5157255337261348,0.0,-8.835791649999999
5.879898548126221,0.2771632527125031,-1.4857554403535214,0.0,-8.85540495
5.8995890617370605,0.2792024422889324,-1.4538790313181693,0.0,-8.875018249999998
5.921335458755493,0.281534622219576,-1.4222482681863524,0.0,-8.89463155
5.941849231719971,0.2838106603026855,-1.3898579213677171,0.0,-8.91424485
5.965034246444702,0.28647066194175086,-1.3567839492309455,0.0,-8.93385815
5.9857072830200195,0.2889196427505771,-1.323094714307851,0.0,-8.953471449999999
6.005978584289551,0.2913905280942234,-1.2878710778770661,0.0,-8.97308475
6.02849817276001,0.2942147505225427,-1.2522471450893595,0.0,-8.99269805
6.0493292808532715,0.2969001539415087,-1.2152822805804235,0.0,-9.01231135
6.074833154678345,0.3002813524735143,-1.1771105775223814,0.0,-9.041731299999999
6.096420526504517,0.3032218764433037,-1.1378527197701434,0.0,-9.0613446
6.1166465282440186,0.30604077039674493,-1.096636657793129,0.0,-9.09076455
6.141575336456299,0.3095978981979621,-1.0536582120138163,0.0,-9.110377849999999
6.163032293319702,0.3127308910725293,-1.0100742858124347,0.0,-9.12999115
6.185174942016602,0.3160311192166337,-0.9659454272311913,0.0,-9.1594111
6.206942558288574,0.31933993160688023,-0.9193647995080722,0.0,-9.18883105
6.227043151855469,0.32245036863131676,-0.8715582445572649,0.0,-9.20844435
6.24901556968689,0.32590892170060093,-0.8226483551015384,0.0,-9.2378643
6.271143436431885,0.32945149666990237,-0.7737261295913846,0.0,-9.26728425
6.298261880874634,0.33387116555662977,-0.7257734666322462,-0.00980665,-9.2967042
6.317569255828857,0.337068006413647,-0.6728094199690215,0.0,-9.32612415
6.33797025680542,0.34048925895393184,-0.6172964579721194,0.0,-9.3555441
6.362385988235474,0.3446396180962431,-0.5604701371749075,-0.00980665,-9.384964049999999
6.3838958740234375,0.348343851305735,-0.5044231234574167,-0.00980665,-9.414384
6.404841661453247,0.3519916061635882,-0.44711615611167504,-0.00980665,-9.4536106
6.425264120101929,0.3555846738367093,-0.38867523050050756,-0.00980665,-9.483030549999999
6.445238351821899,0.35913162330260984,-0.3292137424504568,-0.00980665,-9.512450499999998
6.46618914604187,0.3628845351658676,-0.26883374820541117,-0.00980665,-9.5516771
6.486406564712524,0.36653546472804516,-0.20762709838487003,-0.00980665,-9.58109705
6.506855010986328,0.3702552139944632,-0.14567645854638303,-0.00980665,-9.62032365
6.529900789260864,0.3744772434524584,-0.08305622769174473,-0.00980665,-9.649743599999999
6.550741910934448,0.3783198916285632,-0.018852699922570257,-0.00980665,-9.6889702
6.57245945930481,0.382346105233153,0.04481446506968677,-0.00980665,-9.7281968
6.592555999755859,0.38608930879918024,0.11094089856271809,-0.00980665,-9.757616749999999
6.613799333572388,0.39006178421234766,0.1783000087064463,-0.00980665,-9.79684335
6.636584281921387,0.39433734665391995,0.24676852783580167,-0.00980665,-9.836069949999999
6.657045602798462,0.398187170621641,0.31623551505222147,-0.00980665,-9.87529655
