time,airspeed,altitude,throttle
0.20398998260498047,20.627025604248047,50.268,0.0
0.21460986137390137,20.627025604248047,50.268,0.4953296272272364
0.2248525619506836,20.627025604248047,50.268,0.49510672400374456
0.23509430885314941,20.627025604248047,50.268,0.4948838415342597
0.24537968635559082,20.627025604248047,50.268,0.4946600095689555
0.2556569576263428,20.627025604248047,50.268,0.4944363540127106
0.26608991622924805,20.627025604248047,50.268,0.49420931036482574
0.2763080596923828,20.627025604248047,50.268,0.4939869415570137
0.2867293357849121,20.627025604248047,50.268,0.49376015214571445
0.2970578670501709,20.627025604248047,50.268,0.4935353810615942
0.3073408603668213,20.627025604248047,50.268,0.49331160098130744
0.31763219833374023,20.627025604248047,50.268,0.49308763930345956
0.3279411792755127,20.627025604248047,50.268,0.4928632936764825
0.33826160430908203,20.627025604248047,50.268,0.49263869900142154
0.3486320972442627,20.627025604248047,50.268,0.4924130147409942
0.3589656352996826,20.627025604248047,50.268,0.4921881346983372
0.36924219131469727,20.627025604248047,50.268,0.4919644947075976
0.37956905364990234,20.627025604248047,50.268,0.4917397599429896
0.38985490798950195,20.627025604248047,50.268,0.4915159176006818
0.4001944065093994,20.627025604248047,50.268,0.49129090784548135
0.4105489253997803,20.627025604248047,50.268,0.49106557121467087
0.4208395481109619,20.627025604248047,50.268,0.4908416251023281
0.43117356300354004,20.627025604248047,50.268,0.49061673468266775
0.44144439697265625,20.627025604248047,50.268,0.49039321921597
0.45223426818847656,19.748193740844727,50.173,1.0
0.46247148513793945,19.748193740844727,50.173,0.5076231374115322
0.4738500118255615,19.748193740844727,50.173,0.5074355150365945
0.48420166969299316,19.748193740844727,50.173,0.5072648248684426
0.4945096969604492,19.748193740844727,50.173,0.5070948541323413
0.5048530101776123,19.748193740844727,50.173,0.5069243015604833
0.5152058601379395,19.748193740844727,50.173,0.5067535917357181
0.5255849361419678,19.748193740844727,50.173,0.5065824494654579
0.5358932018280029,19.748193740844727,50.173,0.506412474798034
0.5461843013763428,19.748193740844727,50.173,0.506242783185843
0.556469202041626,19.748193740844727,50.173,0.5060731937880417
0.5667555332183838,19.748193740844727,50.173,0.5059035808023045
0.5773887634277344,19.748193740844727,50.173,0.5057282477420667
0.5877506732940674,19.748193740844727,50.173,0.5055573885270396
0.598041296005249,19.748193740844727,50.173,0.505387704777494
0.608313798904419,19.748193740844727,50.173,0.5052183198084721
0.618790864944458,19.748193740844727,50.173,0.5050455617645901
0.6293802261352539,19.748193740844727,50.173,0.5048709520677257
0.639674186706543,19.748193740844727,50.173,0.5047012132796626
0.6500735282897949,19.748193740844727,50.173,0.5045297368469746
0.6603922843933105,19.748193740844727,50.173,0.5043595892013526
0.6706347465515137,19.748193740844727,50.173,0.5041906995789885
0.6814100742340088,19.748193740844727,50.173,0.5040130234504331
0.6917610168457031,19.748193740844727,50.173,0.5038423450762493
0.7020552158355713,19.748193740844727,50.173,0.5036726023568634
0.7124688625335693,19.748193740844727,50.173,0.5035008900448146
0.7227480411529541,19.072736740112305,50.174,1.0
0.733154296875,19.072736740112305,50.174,0.516752777300995
0.7437195777893066,19.072736740112305,50.174,0.5166213830254709
0.7541356086730957,19.072736740112305,50.174,0.5164918448860771
0.7649054527282715,19.072736740112305,50.174,0.5163579065773265
0.7751772403717041,19.072736740112305,50.174,0.5162301623075154
0.7854866981506348,19.072736740112305,50.174,0.5161019495560613
0.7958266735076904,19.072736740112305,50.174,0.5159733572751748
0.8061177730560303,19.072736740112305,50.174,0.5158453728343948
0.8165168762207031,19.072736740112305,50.174,0.515716045215233
0.827479362487793,19.072736740112305,50.174,0.5155797111269402
0.8378810882568359,19.072736740112305,50.174,0.5154503508919679
0.8482029438018799,19.072736740112305,50.174,0.5153219839566818
0.8585324287414551,19.072736740112305,50.174,0.5151935221390376
0.8696775436401367,19.072736740112305,50.174,0.5150549168042979
0.8805520534515381,19.072736740112305,50.174,0.5149196768281972
0.8908798694610596,19.072736740112305,50.174,0.5147912357660689
0.9012715816497803,19.072736740112305,50.174,0.5146620000641915
0.9116032123565674,19.072736740112305,50.174,0.514533511560884
0.9219129085540771,19.072736740112305,50.174,0.5144052958443561
0.9322693347930908,19.072736740112305,50.174,0.514276498973385
0.9426078796386719,19.072736740112305,50.174,0.5141479244829406
0.9531476497650146,19.072736740112305,50.174,0.5140168474703013
0.9641151428222656,19.072736740112305,50.174,0.5138804511154611
0.9744219779968262,19.072736740112305,50.174,0.5137522709798177
0.9847104549407959,19.072736740112305,50.174,0.5136243191548482
0.9949607849121094,18.578468322753906,50.228,1.0
1.0051794052124023,18.578468322753906,50.228,0.5233158299643937
1.0154671669006348,18.578468322753906,50.228,0.5232183965287722
1.0263488292694092,18.578468322753906,50.228,0.5231153383726841
1.0366606712341309,18.578468322753906,50.228,0.5230176768773408
1.0469412803649902,18.578468322753906,50.228,0.5229203111822307
1.0572359561920166,18.578468322753906,50.228,0.5228228122641149
1.0675177574157715,18.578468322753906,50.228,0.5227254352789196
1.0777997970581055,18.578468322753906,50.228,0.5226280560357072
1.0881500244140625,18.578468322753906,50.228,0.5225300309996191
1.098484754562378,18.578468322753906,50.228,0.5224321527346392
1.1087901592254639,18.578468322753906,50.228,0.5223345522057561
1.11912202835083,18.578468322753906,50.228,0.5222367010369807
1.1295089721679688,18.578468322753906,50.228,0.5221383282662673
1.139833688735962,18.578468322753906,50.228,0.5220405448380033
1.1501920223236084,18.578468322753906,50.228,0.5219424430293356
1.160496711730957,18.578468322753906,50.228,0.5218448492745037
1.1707942485809326,18.578468322753906,50.228,0.5217473232601832
