Time (s),Target Distance (m),Distance Error (m),Altitude (m),Airspeed Command (m/s),Actual Airspeed (m/s),Distance (m)
305.6644539833069,20.0,-1.7086564626152239,19.301,14.291343537384776,15.75057315826416,18.291343537384776
305.8656516075134,20.0,-2.46974077229995,19.44,14.0,16.320327758789062,17.53025922770005
306.06674361228943,20.0,-3.441623269776379,19.58,14.0,16.9871883392334,16.55837673022362
306.2677266597748,20.0,-0.24192017062687654,19.58,15.758079829373123,16.9871883392334,19.758079829373123
306.4687702655792,20.0,-1.1916133622620606,19.717,14.80838663773794,16.227144241333008,18.80838663773794
306.67002534866333,20.0,-1.93050832510702,19.835,14.06949167489298,15.48697280883789,18.06949167489298
306.8710434436798,20.0,-2.647213982987683,19.925,14.0,16.19209861755371,17.352786017012317
307.07246375083923,20.0,0.5524891049584433,19.925,16.552489104958443,16.19209861755371,20.552489104958443
307.2737286090851,20.0,-0.43048794774239596,20.001,15.569512052257604,16.9748592376709,19.569512052257604
307.47493410110474,20.0,-1.4023703361669568,20.071,14.597629663833043,16.40300941467285,18.597629663833043
307.67617082595825,20.0,-2.296590206065023,20.135,14.0,16.81133460998535,17.703409793934977
307.87737464904785,20.0,-3.423797534094419,20.21,14.0,17.50979232788086,16.57620246590558
308.0784342288971,20.0,-0.22409445821141105,20.21,15.775905541788589,17.50979232788086,19.77590554178859
308.27940034866333,20.0,-2.895680092747707,20.298,14.0,16.736669540405273,17.104319907252293
308.48071360588074,20.0,-3.756615967960741,20.381,14.0,15.828470230102539,16.24338403203926
308.6818242073059,20.0,-4.406753625972966,20.436,14.0,15.213428497314453,15.593246374027034
308.8832473754883,20.0,-5.034701981494553,20.447,14.0,15.225214958190918,14.965298018505447
309.08440375328064,20.0,-1.834998917601169,20.447,14.165001082398831,15.225214958190918,18.16500108239883
309.28545212745667,20.0,-2.340906196272261,20.407,14.0,14.535907745361328,17.65909380372774
309.48643493652344,20.0,-2.7025831165077925,20.309,14.0,14.065284729003906,17.297416883492208
309.6874349117279,20.0,-3.0087868126733177,20.153,14.0,13.800987243652344,16.991213187326682
309.8884189128876,20.0,0.19091624072388313,20.153,16.190916240723883,13.800987243652344,20.190916240723883
310.08950662612915,20.0,-0.037624949425911325,19.945,15.962375050574089,13.558547973632812,19.96237505057409
310.2905261516571,20.0,-0.34382861733811865,19.688,15.656171382661881,14.563281059265137,19.65617138266188
310.4918284416199,20.0,-1.0050607930864288,19.411,14.994939206913571,16.17559814453125,18.99493920691357
310.69333028793335,20.0,-1.999132188823232,19.179,14.000867811176768,17.086763381958008,18.000867811176768
310.89454460144043,20.0,1.2005708521593625,19.179,17.200570852159363,17.086763381958008,21.200570852159363
311.09579515457153,20.0,0.20649947547198622,19.055,16.206499475471986,16.48114776611328,20.206499475471986
311.2970325946808,20.0,-0.6655308238886803,19.03,15.33446917611132,16.457721710205078,19.33446917611132
311.4980592727661,20.0,-1.7039807171362185,19.084,14.296019282863782,17.596153259277344,18.29601928286378
311.69962215423584,20.0,-2.986512688891473,19.216,14.0,18.16510772705078,17.013487311108527
311.90118432044983,20.0,0.2131903393214145,19.216,16.213190339321415,18.16510772705078,20.213190339321415
312.1023874282837,20.0,-1.002773763586319,19.421,14.997226236413681,17.3203125,18.99722623641368
312.30347657203674,20.0,-1.9635610981030993,19.66,14.0364389018969,16.476242065429688,18.0364389018969
312.5045835971832,20.0,-2.902159125966108,19.904,14.0,17.1251277923584,17.097840874033892
312.70561504364014,20.0,0.297543891040295,19.904,16.297543891040295,17.1251277923584,20.297543891040295
312.9065668582916,20.0,-0.8740415727060231,20.154,15.125958427293977,17.75826072692871,19.125958427293977
313.107825756073,20.0,-3.601099955932199,20.397,14.0,17.153667449951172,16.3989000440678
313.30877447128296,20.0,-4.650644321621755,20.624,14.0,17.564743041992188,15.349355678378245
313.51003646850586,20.0,-5.833324349862242,20.849,14.0,17.715736389160156,14.166675650137758
313.7114689350128,20.0,-2.6336213430806197,20.849,14.0,17.715736389160156,17.36637865691938
313.91277408599854,20.0,-3.683165660936904,21.052,14.0,16.693132400512695,16.316834339063096
314.1140480041504,20.0,-4.477533223726711,21.209,14.0,15.730767250061035,15.522466776273289
314.31505060195923,20.0,-5.094386520201047,21.304,14.0,15.382519721984863,14.905613479798953
314.51604294776917,20.0,-1.8946835249751075,21.304,14.105316475024892,15.382519721984863,18.105316475024892
314.7170367240906,20.0,-2.5226314452162377,21.329,14.0,15.278068542480469,17.477368554783762
314.91839623451233,20.0,-3.028538303383943,21.282,14.0,14.548548698425293,16.971461696616057
315.1195378303528,20.0,-3.379120182339239,21.161,14.0,14.19002628326416,16.62087981766076
315.32070422172546,20.0,-3.7186074050848603,20.975,14.0,14.056803703308105,16.28139259491514
315.5219647884369,20.0,-0.5189044212134775,20.975,15.481095578786523,14.056803703308105,19.481095578786523
315.72322821617126,20.0,-0.7585398686799429,20.735,15.241460131320057,13.608576774597168,19.241460131320057
315.92470479011536,20.0,-0.9870806617703352,20.441,15.012919338229665,14.279075622558594,19.012919338229665
316.1258063316345,20.0,-1.5706499158689304,20.113,14.42935008413107,15.92349624633789,18.42935008413107
316.32680559158325,20.0,-2.453774431229622,19.809,14.0,16.72834587097168,17.546225568770378
316.5277945995331,20.0,0.7459285388122403,19.809,16.74592853881224,16.72834587097168,20.74592853881224
316.7289333343506,20.0,-0.14829059345341022,19.596,15.85170940654659,16.114585876464844,19.85170940654659
316.93026781082153,20.0,-0.909374029995238,19.472,15.090625970004762,15.972169876098633,19.090625970004762
317.1312801837921,20.0,-1.8368770387287583,19.413,14.163122961271242,17.153688430786133,18.16312296127124
317.33254981040955,20.0,1.362825921878212,19.413,17.362825921878212,17.153688430786133,21.362825921878212
317.533638715744,20.0,0.14686230335344064,19.425,16.14686230335344,18.13220977783203,20.14686230335344
317.7346193790436,20.0,-1.1245744875816328,19.521,14.875425512418367,17.671058654785156,18.875425512418367
317.93556213378906,20.0,-2.340538051541639,19.691,14.0,18.13139533996582,17.65946194845836
318.13660955429077,20.0,-5.344961934563299,19.933,14.0,18.494508743286133,14.6550380654367
318.33768033981323,20.0,-2.1452589866536016,19.933,14.0,18.494508743286133,17.8547410133464
318.53874492645264,20.0,-3.438884971408253,20.216,14.0,17.534404754638672,16.561115028591747
318.7397508621216,20.0,-4.455144950931546,20.494,14.0,16.418794631958008,15.544855049068454
318.94085717201233,20.0,-5.304985319024734,20.732,14.0,16.34689712524414,14.695014680975266
319.14180994033813,20.0,-6.177014942211445,20.922,14.0,16.028493881225586,13.822985057788555
319.34305024147034,20.0,-2.9773120070716885,20.922,14.0,16.028493881225586,17.02268799292831
319.54403424263,20.0,-3.6607327486953594,21.039,14.0,15.141386985778809,16.33926725130464
319.7450501918793,20.0,-4.166639245275615,21.074,14.0,14.669776916503906,15.833360754724385
319.94593811035156,20.0,-4.639261808024507,21.031,14.0,14.455102920532227,15.360738191975493
320.14703273773193,20.0,-1.4395588819672334,21.031,14.560441118032767,14.455102920532227,18.560441118032767
320.348096370697,20.0,-1.8012350427093295,20.91,14.19876495729067,13.851143836975098,18.19876495729067
320.5493564605713,20.0,-2.063059434215244,20.715,14.0,13.966728210449219,17.936940565784756
320.7507634162903,20.0,-2.524587309667311,20.458,14.0,14.862873077392578,17.47541269033269
320.9520812034607,20.0,-3.008304446718359,20.181,14.0,14.465204238891602,16.99169555328164
321.1533751487732,20.0,0.19139846515913206,20.181,16.191398465159132,14.465204238891602,20.191398465159132
321.35454845428467,20.0,-0.15918299160619043,19.904,15.84081700839381,14.183658599853516,19.84081700839381
321.5557906627655,20.0,-0.6096161784607652,19.626,15.390383821539235,15.301068305969238,19.390383821539235
321.75705885887146,20.0,-1.426172418928168,19.371,14.573827581071832,16.81156349182129,18.573827581071832
321.95830750465393,20.0,-2.553378514803768,19.19,14.0,17.723190307617188,17.446621485196232
322.1594591140747,20.0,0.6463243843055047,19.19,16.646324384305505,17.723190307617188,20.646324384305505
322.360613822937,20.0,-0.4808816880692568,19.136,15.519118311930743,17.08445930480957,19.519118311930743
322.5617961883545,20.0,-1.486046713785118,19.189,14.513953286214882,17.062149047851562,18.513953286214882
322.7628972530365,20.0,-2.6465366503603036,19.325,14.0,18.08464813232422,17.353463349639696
322.96405506134033,20.0,0.5531662368373489,19.325,16.55316623683735,18.08464813232422,20.55316623683735
323.1650538444519,20.0,-2.4179732446267153,19.536,14.0,18.436756134033203,17.582026755373285
323.36678433418274,20.0,-3.678314872878275,19.804,14.0,17.51242446899414,16.321685127121725
323.5680294036865,20.0,-4.727858351832543,20.093,14.0,17.043317794799805,15.272141648167457
323.7690222263336,20.0,-5.622076875529727,20.367,14.0,16.237668991088867,14.377923124470273
323.97006034851074,20.0,-2.4223739992625077,20.367,14.0,16.237668991088867,17.577626000737492
324.1712393760681,20.0,-3.2389300402731394,20.595,14.0,16.328758239746094,16.76106995972686
324.3724980354309,20.0,-3.9778235950276866,20.769,14.0,15.526139259338379,16.022176404972313
324.5736677646637,20.0,-4.505919009617424,20.866,14.0,14.774601936340332,15.494080990382576
324.77501583099365,20.0,-4.9896358585296845,20.883,14.0,15.054971694946289,15.010364141470316
324.97645139694214,20.0,-1.7899329953840173,20.883,14.210067004615983,15.054971694946289,18.210067004615983
325.1778395175934,20.0,-2.284744466601481,20.835,14.0,14.581047058105469,17.71525553339852
325.3790354728699,20.0,-2.6242309939197916,20.718,14.0,13.967376708984375,17.37576900608021
325.5800702571869,20.0,-2.874960403109835,20.539,14.0,14.006430625915527,17.125039596890165
325.78158736228943,20.0,0.3247424488349253,20.539,16.324742448834925,14.006430625915527,20.324742448834925
325.9829490184784,20.0,0.040729136919448905,20.308,16.04072913691945,13.823027610778809,20.04072913691945
326.18395590782166,20.0,-0.24328415709286944,20.035,15.75671584290713,14.49612045288086,19.75671584290713
326.38492727279663,20.0,-0.8712311946992735,19.743,15.128768805300727,16.09567642211914,19.128768805300727
326.5863115787506,20.0,-1.9096797902496796,19.487,14.09032020975032,17.327394485473633,18.09032020975032
326.78725719451904,20.0,1.2900230492818032,19.487,17.290023049281803,17.327394485473633,21.290023049281803
326.9885149002075,20.0,0.2182905641710775,19.341,16.218290564171078,16.896848678588867,20.218290564171078
327.18960332870483,20.0,-0.6870223404703069,19.303,15.312977659529693,16.13803482055664,19.312977659529693
327.39067816734314,20.0,-1.5368620364625762,19.332,14.463137963537424,16.691143035888672,18.463137963537424
327.59161901474,20.0,1.6628407918628731,19.332,17.662840791862873,16.691143035888672,21.662840791862873
327.7929608821869,20.0,0.5467298272369412,19.415,16.54672982723694,17.81856918334961,20.54672982723694
327.9940342903137,20.0,-0.7358006655430067,19.556,15.264199334456993,18.06463623046875,19.264199334456993
328.19534850120544,20.0,-2.0959935878352773,19.762,14.0,18.488054275512695,17.904006412164723
328.39654779434204,20.0,-5.078227164781135,20.031,14.0,18.129507064819336,14.921772835218865
328.5977714061737,20.0,-1.8785243477392193,20.031,14.12147565226078,18.129507064819336,18.12147565226078
328.7994031906128,20.0,-3.0501083916280933,20.322,14.0,16.961376190185547,16.949891608371907
329.00045251846313,20.0,-3.955421132491928,20.59,14.0,15.989195823669434,16.044578867508072
329.2019958496094,20.0,-4.661030393221628,20.795,14.0,15.395971298217773,15.338969606778372
329.4040241241455,20.0,-5.266787904921996,20.921,14.0,14.957466125488281,14.733212095078004
