0,-10,0,10,0,0,0,0,0,0
0.101010101010101,-9.99999644401639,0,9.99999796489709,0.000139957151602011,0,-8.01291551903643e-05,0.00411431181683913,0,-0.00235709469329959
0.202020202020202,-9.99994448207809,0,9.99996817722527,0.00108573054955046,0,-0.000622835827577543,0.0157906636368899,0,-0.009070727081642
0.303030303030303,-9.99972579735007,0,9.99984257683924,0.00355217481975351,0,-0.00204185706753677,0.0340675766306985,0,-0.0196241800868079
0.404040404040404,-9.99915468439614,0,9.99951390370705,0.00815957724110019,0,-0.00470004999979589,0.0580339194987407,0,-0.0335266599301988
0.505050505050505,-9.9979873463897,0,9.99884070594951,0.015438689821817,0,-0.00891198357218502,0.0868278485234234,0,-0.0503127661588377
0.606060606060606,-9.99593068944134,0,9.99765208879043,0.0258356543103703,0,-0.0149464767716589,0.119635747621086,0,-0.06954196167137
0.707070707070707,-9.99265062485792,0,9.99575220982521,0.0397168201409136,0,-0.0230290833075922,0.155691168394001,0,-0.0907980427440644
0.808080808080808,-9.98777989014786,0,9.99292452601482,0.0573734553132817,0,-0.0333445227623476,0.194273770182377,0,-0.113688609056813
0.909090909090909,-9.98092539958725,0,9.98893579781283,0.0790263502075289,0,-0.0460390582091162,0.234708260116361,0,-0.137844533719133
1.01010101010101,-9.97167513516162,0,9.98353985583259,0.104830314333014,0,-0.0612228202970318,0.276363333168035,0,-0.162919433296166
1.11111111111111,-9.95960458869794,0,9.97648113546209,0.134878566012032,0,-0.0789720778035568,0.318650612203424,0,-0.18858913783468
1.21212121212121,-9.94428276600153,0,9.96749798483376,0.169207014997985,0,-0.0993314546541418,0.361023588034494,0,-0.214551160889071
1.31313131313131,-9.9252777638127,0,9.95632575155646,0.207798438028111,0,-0.122316093409157,0.402976559471151,0,-0.24052416954736
1.41414141414141,-9.90216193039772,0,9.94269965361728,0.250586547310744,0,-0.147913765218099,0.444043573373249,0,-0.2662474544572
1.51515151515152,-9.87451662058874,0,9.92635743986016,0.297459951947132,0,-0.176086926241064,0.483797364702585,0,-0.291480399851868
1.61616161616162,-9.84193655608759,0,9.90704184544897,0.348266012287791,0,-0.206774720537505,0.521848296574907,0,-0.316001953576276
1.71717171717172,-9.80403380184784,0,9.88450284772217,0.402814587223412,0,-0.239894929422248,0.557843300311906,0,-0.339610097112963
