Time (s),Pitch Command (deg),Throttle Command,Lateral Offset (m),Altitude (m),Airspeed (m/s)
21.800943613052368,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.81150770187378,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.822179794311523,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.832650423049927,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.84313726425171,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.85376238822937,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.864262580871582,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.8747775554657,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.88557505607605,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.89619016647339,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.906686305999756,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.91714072227478,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.92776083946228,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.93828582763672,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.948890447616577,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.959352731704712,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.969802141189575,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.98030734062195,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
21.990777492523193,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
22.001451015472412,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
22.012057542800903,14.999999999999998,0.7,3.9806709241372444,56.921,21.610279083251953
22.022724866867065,14.999999999999998,0.7,4.116995270553505,58.526,21.610279083251953
22.033287525177002,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.043831825256348,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.054322242736816,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.064820528030396,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.075298070907593,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.085975885391235,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.096468925476074,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.106945991516113,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.117395877838135,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.127882719039917,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.138416051864624,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.148891925811768,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.15937352180481,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.169894456863403,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.180383920669556,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.190831422805786,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.20130729675293,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.211849212646484,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.222342491149902,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.232887506484985,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.24340009689331,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.254085540771484,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.264492750167847,14.999999999999998,0.7,4.116995270553505,58.526,21.395320892333984
22.274924755096436,14.999999999999998,0.7,4.2624079087972895,60.176,21.395320892333984
22.285760164260864,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.29619312286377,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.306653022766113,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.317216396331787,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.32763433456421,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.338167190551758,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.348628759384155,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.359138250350952,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.369593620300293,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.38009238243103,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.390629291534424,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.401077270507812,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.411540746688843,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.422160625457764,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.43262028694153,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.443264961242676,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.45381808280945,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.46429133415222,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.47472620010376,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.485270500183105,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.49568510055542,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.506152391433716,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.516740798950195,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.52719211578369,14.999999999999998,0.7,4.2624079087972895,60.176,21.25789451599121
22.53766655921936,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.548335790634155,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.558780193328857,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.569348096847534,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.579907417297363,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.5904860496521,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.60112762451172,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.611726999282837,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.622463941574097,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.63290572166443,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.64346742630005,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.654080390930176,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.664650201797485,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.675101280212402,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.685542345046997,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.69601011276245,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.7064688205719,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.717016220092773,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.72753381729126,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.73798680305481,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.748516082763672,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.75907015800476,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.769490957260132,14.999999999999998,0.7,4.3896439633860265,61.857,21.093172073364258
22.779951333999634,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.790427207946777,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.80094289779663,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.81155562400818,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.822314023971558,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.833032608032227,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.843525648117065,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.854384899139404,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.8648898601532,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.875417947769165,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.885906219482422,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.896336317062378,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.90700387954712,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.917560338974,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.928054332733154,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.938528060913086,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.94908833503723,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.95953130722046,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.96994185447693,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.980518579483032,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
22.990990161895752,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
23.00150418281555,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
23.011993885040283,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
23.02265214920044,14.999999999999998,0.7,4.525968312385334,63.559,20.993484497070312
23.033178091049194,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.043940782546997,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.054583072662354,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.0650737285614,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.07557702064514,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.086101770401,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.096559047698975,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
23.107020378112793,14.999999999999998,0.7,4.653204366974071,65.278,20.872661590576172
